title,year,user_tags,reviews,author,plot,poster
The Sixth Sense,1999,"Drama, Mystery, Thriller","[{'source': 'Internet Movie Database', 'value': '8.2/10'}, {'source': 'Rotten Tomatoes', 'value': '86%'}, {'source': 'Metacritic', 'value': '64/100'}]",M. Night Shyamalan,"After being shot by a resentful former patient whom he failed to help, a Philadelphia child psychologist seeks redemption by treating a young boy with a disturbing secret.",The_Sixth_Sense.jpg
Silver Linings Playbook,2012,"Comedy, Drama, Romance","[{'source': 'Internet Movie Database', 'value': '7.7/10'}, {'source': 'Rotten Tomatoes', 'value': '92%'}, {'source': 'Metacritic', 'value': '81/100'}]",David O. Russell,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her ...",Silver_Linings_Playbook.jpg
Justice League,2017,"Action, Adventure, Fantasy","[{'source': 'Internet Movie Database', 'value': '6.1/10'}, {'source': 'Rotten Tomatoes', 'value': '39%'}, {'source': 'Metacritic', 'value': '45/100'}]",Zack Snyder,"Steppenwolf and his Parademons return after eons to capture Earth. However, Batman seeks the help of Wonder Woman to recruit and assemble Flash, Cyborg and Aquaman to fight the powerful new enemy.",Justice_League.jpg
Shrek Forever After,2010,"Animation, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '6.3/10'}, {'source': 'Rotten Tomatoes', 'value': '58%'}, {'source': 'Metacritic', 'value': '58/100'}]",Mike Mitchell,Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpelstiltskin rules supreme.,Shrek_Forever_After.jpg
The Lord of the Rings: The Return of the King,2003,"Adventure, Drama, Fantasy","[{'source': 'Internet Movie Database', 'value': '9.0/10'}, {'source': 'Rotten Tomatoes', 'value': '94%'}, {'source': 'Metacritic', 'value': '94/100'}]",Peter Jackson,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,The_Lord_of_the_Rings:_The_Return_of_the_King.jpg
Jurassic Park,1993,"Action, Adventure, Sci-Fi","[{'source': 'Internet Movie Database', 'value': '8.2/10'}, {'source': 'Rotten Tomatoes', 'value': '91%'}, {'source': 'Metacritic', 'value': '68/100'}]",Steven Spielberg,"An industrialist invites some experts to visit his theme park of cloned dinosaurs. After a power failure, the creatures run loose, putting everyone's lives, including his grandchildren's, in danger.",Jurassic_Park.jpg
Aardvark,2017,Drama,"[{'source': 'Internet Movie Database', 'value': '4.5/10'}, {'source': 'Rotten Tomatoes', 'value': '8%'}, {'source': 'Metacritic', 'value': '37/100'}]",Brian Shoaf,The aardvark has evolved to be one of a kind. You could say the same of Josh Norman.,Aardvark.jpg
The Walking Dead,2010–2022,"Drama, Horror, Thriller","[{'source': 'Internet Movie Database', 'value': '8.1/10'}]",N/A,Sheriff Deputy Rick Grimes wakes up from a coma to learn the world is in ruins and must lead a group of survivors to stay alive.,The_Walking_Dead.jpg
It Comes at Night,2017,"Drama, Horror, Mystery","[{'source': 'Internet Movie Database', 'value': '6.1/10'}, {'source': 'Rotten Tomatoes', 'value': '87%'}, {'source': 'Metacritic', 'value': '78/100'}]",Trey Edward Shults,"Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.",It_Comes_at_Night.jpg
Shutter Island,2010,"Drama, Mystery, Thriller","[{'source': 'Internet Movie Database', 'value': '8.2/10'}, {'source': 'Rotten Tomatoes', 'value': '69%'}, {'source': 'Metacritic', 'value': '63/100'}]",Martin Scorsese,Two US marshals are sent to a mental institution on an inhospitable island in order to investigate the disappearance of a patient.,Shutter_Island.jpg
Toy Story 2,1999,"Animation, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '7.9/10'}, {'source': 'Rotten Tomatoes', 'value': '100%'}, {'source': 'Metacritic', 'value': '88/100'}]","John Lasseter, Ash Brannon, Lee Unkrich","When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",Toy_Story_2.jpg
Sin City,2005,"Crime, Thriller","[{'source': 'Internet Movie Database', 'value': '8.0/10'}, {'source': 'Rotten Tomatoes', 'value': '76%'}, {'source': 'Metacritic', 'value': '74/100'}]","Frank Miller, Quentin Tarantino, Robert Rodriguez","An exploration of the dark and miserable Basin City and three of its residents, all of whom are caught up in violent corruption.",Sin_City.jpg
Tucker & Dale vs Evil (2010),2010,N/A,"[{'source': 'Rotten Tomatoes', 'value': '86%'}]",N/A,N/A,Tucker_&_Dale_vs._Evil.jpg
The Theory of Everything,2014,"Biography, Drama, Romance","[{'source': 'Internet Movie Database', 'value': '7.7/10'}, {'source': 'Rotten Tomatoes', 'value': '81%'}, {'source': 'Metacritic', 'value': '71/100'}]",James Marsh,Stephen Hawking gets unprecedented success in the field of physics despite being diagnosed with motor neuron disease at the age of 21. He defeats awful odds as his first wife Jane aids him loyally.,The_Theory_of_Everything.jpg
RiffTrax: Star Wars: The Rise of Skywalker,2020,"Comedy, Sci-Fi",[],N/A,"Ever since the original premiered in 1977, Star Wars fans have waited to see how the Skywalker saga would end.",Star_Wars:_The_Rise_of_Skywalker.jpg
Elf,2003,"Adventure, Comedy, Family","[{'source': 'Internet Movie Database', 'value': '7.1/10'}, {'source': 'Rotten Tomatoes', 'value': '86%'}, {'source': 'Metacritic', 'value': '66/100'}]",Jon Favreau,"Raised as an oversized elf, Buddy travels from the North Pole to New York City to meet his biological father, Walter Hobbs, who doesn't know he exists and is in desperate need of some Christmas spirit.",Elf.jpg
The Avengers,2012,"Action, Sci-Fi","[{'source': 'Internet Movie Database', 'value': '8.0/10'}, {'source': 'Rotten Tomatoes', 'value': '91%'}, {'source': 'Metacritic', 'value': '69/100'}]",Joss Whedon,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,The_Avengers.jpg
Iron Man 3,2013,"Action, Adventure, Sci-Fi","[{'source': 'Internet Movie Database', 'value': '7.1/10'}, {'source': 'Rotten Tomatoes', 'value': '79%'}, {'source': 'Metacritic', 'value': '62/100'}]",Shane Black,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",Iron_Man_3.jpg
The Green Mile,1999,"Crime, Drama, Fantasy","[{'source': 'Internet Movie Database', 'value': '8.6/10'}, {'source': 'Rotten Tomatoes', 'value': '79%'}, {'source': 'Metacritic', 'value': '61/100'}]",Frank Darabont,"Paul Edgecomb, the head guard of a prison, meets an inmate, John Coffey, a black man who is accused of murdering two girls. His life changes drastically when he discovers that John has a special gift.",The_Green_Mile.jpg
Spider-Man 2,2004,"Action, Adventure, Sci-Fi","[{'source': 'Internet Movie Database', 'value': '7.5/10'}, {'source': 'Rotten Tomatoes', 'value': '93%'}, {'source': 'Metacritic', 'value': '83/100'}]",Sam Raimi,Peter Parker is beset with troubles in his failing personal life as he battles a former brilliant scientist named Otto Octavius.,Spider-Man_2.jpg
Dumbo,1941,"Animation, Adventure, Drama","[{'source': 'Internet Movie Database', 'value': '7.2/10'}, {'source': 'Rotten Tomatoes', 'value': '95%'}, {'source': 'Metacritic', 'value': '96/100'}]","Samuel Armstrong, Norman Ferguson, Wilfred Jackson","Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.",Dumbo.jpg
Paranormal Activity,2007,"Horror, Mystery","[{'source': 'Internet Movie Database', 'value': '6.3/10'}, {'source': 'Rotten Tomatoes', 'value': '83%'}, {'source': 'Metacritic', 'value': '68/100'}]",Oren Peli,"After moving into a suburban home, a couple becomes increasingly disturbed by a nightly demonic presence.",Paranormal_Activity.jpg
Iron Man,2008,"Action, Adventure, Sci-Fi","[{'source': 'Internet Movie Database', 'value': '7.9/10'}, {'source': 'Rotten Tomatoes', 'value': '94%'}, {'source': 'Metacritic', 'value': '79/100'}]",Jon Favreau,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",Iron_Man.jpg
The Grand Budapest Hotel,2014,"Adventure, Comedy, Crime","[{'source': 'Internet Movie Database', 'value': '8.1/10'}, {'source': 'Rotten Tomatoes', 'value': '92%'}, {'source': 'Metacritic', 'value': '88/100'}]",Wes Anderson,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.",The_Grand_Budapest_Hotel.jpg
X-Men: The Last Stand,2006,"Action, Adventure, Sci-Fi","[{'source': 'Internet Movie Database', 'value': '6.6/10'}, {'source': 'Rotten Tomatoes', 'value': '56%'}, {'source': 'Metacritic', 'value': '58/100'}]",Brett Ratner,"The human government develops a cure for mutations, and Jean Grey becomes a darker uncontrollable persona called the Phoenix who allies with Magneto, causing escalation into an all-out battle for the X-Men.",X-Men:_The_Last_Stand.jpg
Wallace & Gromit: The Curse of the Were-Rabbit,2005,"Animation, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '7.5/10'}, {'source': 'Rotten Tomatoes', 'value': '95%'}, {'source': 'Metacritic', 'value': '87/100'}]","Steve Box, Nick Park","Wallace and his loyal dog, Gromit, set out to discover the mystery behind the garden sabotage that plagues their village and threatens the annual giant vegetable growing contest.",Wallace_&_Gromit:_The_Curse_of_the_Were-Rabbit.jpg
The Babadook,2014,"Drama, Horror, Mystery","[{'source': 'Internet Movie Database', 'value': '6.8/10'}, {'source': 'Rotten Tomatoes', 'value': '98%'}, {'source': 'Metacritic', 'value': '86/100'}]",Jennifer Kent,"A single mother and her child fall into a deep well of paranoia when an eerie children's book titled ""Mister Babadook"" manifests in their home.",The_Babadook.jpg
Hot Fuzz,2007,"Action, Comedy, Mystery","[{'source': 'Internet Movie Database', 'value': '7.8/10'}, {'source': 'Rotten Tomatoes', 'value': '91%'}, {'source': 'Metacritic', 'value': '81/100'}]",Edgar Wright,"An overachieving London police sergeant is transferred to a village where the easygoing officers object to his fervor for regulations, all while a string of grisly murders strikes the town.",Hot_Fuzz.jpg
Hellraiser,1987,"Horror, Thriller","[{'source': 'Internet Movie Database', 'value': '6.9/10'}, {'source': 'Rotten Tomatoes', 'value': '69%'}, {'source': 'Metacritic', 'value': '56/100'}]",Clive Barker,"A woman discovers the newly resurrected, partially formed, body of her brother-in-law and lover. She starts killing for him to revitalize his body and escape the demonic beings that are pursuing him after he escaped their underworld.",Hellraiser.jpg
Cars 3,2017,"Animation, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '6.7/10'}, {'source': 'Rotten Tomatoes', 'value': '69%'}, {'source': 'Metacritic', 'value': '59/100'}]",Brian Fee,Lightning McQueen sets out to prove to a new generation of racers that he's still the best race car in the world.,Cars_3.jpg
The Hunger Games: Catching Fire,2013,"Action, Adventure, Sci-Fi","[{'source': 'Internet Movie Database', 'value': '7.5/10'}, {'source': 'Rotten Tomatoes', 'value': '90%'}, {'source': 'Metacritic', 'value': '76/100'}]",Francis Lawrence,Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem.,The_Hunger_Games:_Catching_Fire.jpg
The Others,2001,"Horror, Mystery, Thriller","[{'source': 'Internet Movie Database', 'value': '7.6/10'}, {'source': 'Rotten Tomatoes', 'value': '84%'}, {'source': 'Metacritic', 'value': '74/100'}]",Alejandro Amenábar,"In 1945, immediately following the end of Second World War, a woman who lives with her two photosensitive children on her darkened old family estate in the Channel Islands becomes convinced that the home is haunted.",The_Others.jpg
Sleepless in Seattle,1993,"Comedy, Drama, Romance","[{'source': 'Internet Movie Database', 'value': '6.8/10'}, {'source': 'Rotten Tomatoes', 'value': '75%'}, {'source': 'Metacritic', 'value': '72/100'}]",Nora Ephron,A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.,Sleepless_in_Seattle.jpg
Rosemary's Baby,1968,"Drama, Horror","[{'source': 'Internet Movie Database', 'value': '8.0/10'}, {'source': 'Rotten Tomatoes', 'value': '97%'}, {'source': 'Metacritic', 'value': '96/100'}]",Roman Polanski,"A young couple trying for a baby moves into an aging, ornate apartment building on Central Park West, where they find themselves surrounded by peculiar neighbors.",Rosemary's_Baby.jpg
Aladdin,1992,"Animation, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '8.0/10'}, {'source': 'Rotten Tomatoes', 'value': '96%'}, {'source': 'Metacritic', 'value': '86/100'}]","Ron Clements, John Musker",A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,Aladdin.jpg
Forrest Gump,1994,"Drama, Romance","[{'source': 'Internet Movie Database', 'value': '8.8/10'}, {'source': 'Rotten Tomatoes', 'value': '75%'}, {'source': 'Metacritic', 'value': '82/100'}]",Robert Zemeckis,"The history of the United States from the 1950s to the '70s unfolds from the perspective of an Alabama man with an IQ of 75, who yearns to be reunited with his childhood sweetheart.",Forrest_Gump.jpg
Interstellar,2014,"Adventure, Drama, Sci-Fi","[{'source': 'Internet Movie Database', 'value': '8.7/10'}, {'source': 'Rotten Tomatoes', 'value': '73%'}, {'source': 'Metacritic', 'value': '74/100'}]",Christopher Nolan,"When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans.",Interstellar.jpg
Lady and the Tramp,1955,"Animation, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '7.3/10'}, {'source': 'Rotten Tomatoes', 'value': '93%'}, {'source': 'Metacritic', 'value': '78/100'}]","Clyde Geronimi, Wilfred Jackson, Hamilton Luske",The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.,Lady_and_the_Tramp.jpg
